url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,143,91
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,87,53
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,8,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,7,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,6,6
/mmvanheusden/SteamDepotDownloaderGUI/releases,5,5
/mmvanheusden/SteamDepotDownloaderGUI/pulls,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/contributing.md,4,1
