referrer,views_total,views_unique
Google,119,44
youtube.com,21,6
ripped.guide,18,2
steamcommunity.com,14,11
Bing,12,4
cn.bing.com,12,4
unknowncheats.me,11,4
framedsc.com,9,2
github.com,5,5
DuckDuckGo,5,2
