url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,90,59
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,39,31
/mmvanheusden/SteamDepotDownloaderGUI/releases,12,10
/mmvanheusden/SteamDepotDownloaderGUI/tags,5,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,3
/mmvanheusden/SteamDepotDownloaderGUI/find/master,4,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/github-repo-stats,4,2
/mmvanheusden/SteamDepotDownloaderGUI/branches,3,3
/mmvanheusden/SteamDepotDownloaderGUI/issues,3,2
/mmvanheusden/SteamDepotDownloaderGui,1,1
