url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,134,83
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,84,40
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,11,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,11,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,9,8
/mmvanheusden/SteamDepotDownloaderGUI/pulls,9,7
/mmvanheusden/SteamDepotDownloaderGUI/releases,7,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,6,2
/mmvanheusden/SteamDepotDownloaderGUI/actions,4,4
