url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,173,105
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,64,46
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,20,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,14,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,14,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,13,10
/mmvanheusden/SteamDepotDownloaderGUI/releases,11,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,11,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,8,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,7,4
