url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,156,91
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,79,42
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,16,8
/mmvanheusden/SteamDepotDownloaderGUI/releases,13,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,11,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,9,8
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,7,5
/mmvanheusden/SteamDepotDownloaderGUI/pulls,7,4
/mmvanheusden/SteamDepotDownloaderGUI/find/master,5,4
/mmvanheusden/SteamDepotDownloaderGUI/discussions,4,4
