url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,118,72
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,62,37
/mmvanheusden/SteamDepotDownloaderGUI/releases,19,12
/mmvanheusden/SteamDepotDownloaderGUI/issues,19,11
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,8,6
/mmvanheusden/steamdepotdownloadergui/issues,6,1
/mmvanheusden/SteamDepotDownloaderGUI/find/master,5,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,5,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,4,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/91,3,3
