url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,105,73
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,44,35
/mmvanheusden/SteamDepotDownloaderGUI/releases,15,13
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,4
/mmvanheusden/SteamDepotDownloaderGUI/find/master,5,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/12,3,1
/mmvanheusden/SteamDepotDownloaderGUI/discussions,2,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/11,2,2
/mmvanheusden/SteamDepotDownloaderGUI/actions,2,1
