url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,173,102
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,128,80
/mmvanheusden/SteamDepotDownloaderGUI/releases,15,12
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,10,2
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,8,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,8,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package-lock.json,7,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,6,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,6,4
