url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,149,88
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,52,35
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,44,26
/mmvanheusden/SteamDepotDownloaderGUI/releases,18,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,9,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,7,4
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,7,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,5,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,5,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,4,4
