url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,101,68
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,57,38
/mmvanheusden/SteamDepotDownloaderGUI/issues,9,6
/mmvanheusden/SteamDepotDownloaderGUI/releases,9,6
/mmvanheusden/SteamDepotDownloaderGUI/tags,9,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/51,3,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,3,3
/mmvanheusden/SteamDepotDownloaderGUI/search,3,2
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.0.6...v2.1.0,2,2
