url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,123,83
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,75,57
/mmvanheusden/SteamDepotDownloaderGUI/releases,15,9
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,6
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,7,7
/mmvanheusden/SteamDepotDownloaderGUI/pulls,6,6
/mmvanheusden/SteamDepotDownloaderGUI/forks,3,1
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v1.3.0-c,3,1
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.0.6...v2.1.0,2,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/17,2,2
