url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,340,172
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.3.1,122,74
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,30,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,23,15
/mmvanheusden/SteamDepotDownloaderGUI/issues,16,8
/mmvanheusden/SteamDepotDownloaderGUI/releases,14,10
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,12,3
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,11,8
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,10,8
/mmvanheusden/SteamDepotDownloaderGUI/issues/144,7,1
