url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,298,152
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,121,74
/mmvanheusden/SteamDepotDownloaderGUI/issues/150,35,17
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,15,15
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,14,7
/mmvanheusden/SteamDepotDownloaderGUI/releases,11,11
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,10,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,6,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,5,2
