url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,288,168
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,113,83
/mmvanheusden/SteamDepotDownloaderGUI/releases,21,15
/mmvanheusden/SteamDepotDownloaderGUI/issues,20,14
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.2.0,19,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,12,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,9
/mmvanheusden/SteamDepotDownloaderGUI/pulls,10,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,9,6
/mmvanheusden/SteamDepotDownloaderGUI/pull/157,8,7
