url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,111,76
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,40,29
/mmvanheusden/SteamDepotDownloaderGUI/releases,20,14
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,14,6
/mmvanheusden/SteamDepotDownloaderGUI/issues,11,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,9,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,9,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,7,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/LICENSE.md,6,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,5,3
