url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,101,66
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,54,35
/mmvanheusden/SteamDepotDownloaderGUI/releases,13,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,8,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package.json,4,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/utils.js,3,3
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.1.0,3,3
/mmvanheusden/SteamDepotDownloaderGUI/commit/9a66fc99213441a3b2df1aeb46c3bf042c71bc93,3,2
