url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,92,74
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,52,35
/mmvanheusden/SteamDepotDownloaderGUI/releases,16,11
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,8
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,7,5
/mmvanheusden/steamdepotdownloadergui/issues,6,1
/mmvanheusden/SteamDepotDownloaderGUI/tree/github-repo-stats/mmvanheusden/SteamDepotDownloaderGUI,5,1
/mmvanheusden/SteamDepotDownloaderGUI/pulls,4,4
/mmvanheusden/SteamDepotDownloaderGUI/search,4,2
