url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,87,67
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,57,30
/mmvanheusden/SteamDepotDownloaderGUI/releases,12,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,7,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,7,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,3
/mmvanheusden/SteamDepotDownloaderGUI/issues,4,4
/mmvanheusden/SteamDepotDownloaderGUI/find/master,4,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,4,1
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,3,3
