url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,121,75
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,73,41
/mmvanheusden/SteamDepotDownloaderGUI/releases,22,15
/mmvanheusden/SteamDepotDownloaderGUI/issues,21,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,8,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,7,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,5,4
/mmvanheusden/SteamDepotDownloaderGUI/discussions,5,3
/mmvanheusden/SteamDepotDownloaderGUI/find/master,4,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/91,3,3
