url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,281,146
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,106,74
/mmvanheusden/SteamDepotDownloaderGUI/releases,44,31
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,26,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,6,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,5,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,5,4
/mmvanheusden/SteamDepotDownloaderGUI/discussions,4,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,4,3
