url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,102,68
/mmvanheusden/SteamDepotDownloaderGUI,98,71
/mmvanheusden/SteamDepotDownloaderGUI/releases,12,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,8,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package-lock.json,4,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,4,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/91,2,2
/mmvanheusden/SteamDepotDownloaderGUI/pulls,2,2
/mmvanheusden/SteamDepotDownloaderGUI/actions,2,1
