url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,114,78
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,80,47
/mmvanheusden/SteamDepotDownloaderGUI/releases,23,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,5
/mmvanheusden/SteamDepotDownloaderGUI/issues,9,6
/mmvanheusden/SteamDepotDownloaderGUI/find/master,6,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/91,6,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,5,3
/mmvanheusden/SteamDepotDownloaderGUI/pulls,4,3
/https://github.com/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,4,1
