url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,97,70
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,65,33
/mmvanheusden/SteamDepotDownloaderGUI/releases,12,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,8,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,7,5
/mmvanheusden/SteamDepotDownloaderGUI/find/master,5,3
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,3
/mmvanheusden/SteamDepotDownloaderGUI/issues,4,4
/https://github.com/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,4,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,4,1
