url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,102,61
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,68,45
/mmvanheusden/SteamDepotDownloaderGUI/releases,11,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,9,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,8,5
/mmvanheusden/SteamDepotDownloaderGUI/issues,6,5
/mmvanheusden/SteamDepotDownloaderGUI/pulls,6,5
/mmvanheusden/SteamDepotDownloaderGUI/find/master,5,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/package.json,4,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/utils.js,3,3
